date,company,region,product_category,organic_traffic,direct_traffic,referral_traffic,paid_traffic,bounce_rate,avg_session_duration,pages_per_session,conversion_rate,email_sends,email_opens,email_clicks,social_posts,social_engagement,leads_generated,qualified_leads,opportunities,closed_deals,revenue,costs,marketing_spend,customer_acquisition_cost,customer_lifetime_value,nps,customer_satisfaction,support_tickets,resolution_time,active_users,feature_adoption_rate,churn_rate,expansion_revenue,gross_margin,marketing_roi,conversion_to_paid,email_engagement_rate
2023-06-30,SaasCompany1,South,SMB,217927,79585,39792,59688,0.41400050970224794,126.87414633144257,2.3185095693747324,0.04543213900167192,7549,3067,1678,39,3543,168,71,48,15,121237.0,57247.0,13310.0,170.9576968724167,2748.1291648836473,64.92163996936468,7.13732176544387,104,2.537483555631293,3132,0.6709256309408931,0.01943359729906969,12763.617026586486,0.5278091671684387,8.108715251690459,0.08928571428571429,0.22228109683401776
2023-06-30,SaasCompany1,South,Startup,194748,80283,40141,60212,0.33700266313426785,220.43055773728474,5.068922918273362,0.04024675147580183,9940,4354,1752,31,2359,153,133,42,11,61710.0,78847.0,18733.0,140.53091726351792,2000.5242669287186,50.78980899253956,7.662057540060493,116,25.188376049144455,1878,0.5232148323058249,0.02360803851182997,7699.022539183497,-0.2777021552422622,2.294186729301233,0.0718954248366013,0.1762575452716298
2023-06-30,SaasCompany1,East,Enterprise,158550,62427,31213,46820,0.535549681768597,225.71690094225664,2.657310055091277,0.042138176885687544,13071,6602,982,23,4498,154,122,51,16,136585.0,54131.0,10498.0,169.61304918816037,2020.3283543904156,58.213380516352615,7.019815035633582,57,40.8829098565388,4682,0.4751486975875777,0.021004749312506052,7701.8049503741195,0.6036826884357726,12.010573442560487,0.1038961038961039,0.07512814627802004
2023-06-30,SaasCompany1,East,SMB,235144,88528,44264,66396,0.45420911275002096,269.57394493897357,5.217113647066386,0.04406948079376485,8692,7097,1315,26,1010,169,80,28,10,132384.0,88891.0,22878.0,238.14096263092267,2955.1716093946416,33.55732009513007,7.711816769025185,198,10.045257490842143,2187,0.7305552397672704,0.027472349065049244,10964.287328996157,0.3285366811699299,4.786519800681877,0.05917159763313609,0.15128854118729868
2023-06-30,SaasCompany1,East,Startup,216992,86638,43319,64978,0.3825267040335125,291.2914202690845,5.839372843121453,0.04155460977129678,12724,2083,1563,37,3649,164,141,52,16,55294.0,38111.0,13118.0,115.71784837504629,1282.7287736807689,59.97940909219882,9.135763423081768,141,24.285363813307924,4254,0.4853437701113153,0.03197495198693058,12614.799451768306,0.31075704416392375,3.215124256746455,0.0975609756097561,0.12283872995913235
2023-06-30,SaasCompany1,West,Enterprise,169295,65934,32967,49450,0.5647164983125486,179.5515715049696,5.137560167284019,0.04260081269571682,10825,2953,1098,23,3565,178,86,57,16,144616.0,56768.0,21941.0,154.30796215540835,2129.985829825364,75.59045414552759,9.267090470385545,54,17.697210460302728,2303,0.7093679869744021,0.04511285623342537,9019.688628571654,0.6074569895447254,5.591130759764824,0.0898876404494382,0.10143187066974596
2023-06-30,SaasCompany1,West,SMB,160625,67528,33764,50646,0.3552416933716353,228.95576365157848,5.714138582859938,0.03946473233882217,7613,5130,687,20,3317,222,140,47,22,95275.0,47148.0,11181.0,289.6269507830851,1553.4749665811596,54.60443833896967,8.374612729438667,126,6.849530910777175,2802,0.5942758546751835,0.02096264165630586,14372.792539917884,0.5051377591183417,7.521151954208031,0.0990990990990991,0.09024037830027584
2023-06-30,SaasCompany1,West,Startup,199760,79782,39891,59836,0.44490436281970974,164.4964454855293,5.361619324202566,0.04154203997320524,8319,4590,1472,42,1886,185,96,37,8,114047.0,49564.0,11477.0,202.53872591236808,2126.3910557311747,73.72841721303274,7.792637587228188,145,31.18636855880197,3800,0.5944531242743809,0.018683920260319033,5449.710365388171,0.5654072443817023,8.937004443669949,0.043243243243243246,0.17694434427214809
2023-07-31,SaasCompany1,North,Enterprise,136632,59466,29733,44600,0.4515671499823588,134.39624508926192,3.36116290478511,0.0343088371428954,9847,7456,1691,40,1108,186,75,58,20,100638.0,37291.0,20007.0,100.63651112219536,2898.2445643593824,36.71772606560397,8.20115971152703,158,44.9787788362183,1655,0.4297219116862703,0.026078675327575157,14279.548848367023,0.6294540829507741,4.030139451192083,0.10752688172043011,0.1717274296740124
2023-07-31,SaasCompany1,North,SMB,216169,78916,39458,59187,0.4456027696837621,258.50840685803564,4.95048137637662,0.04090293299277484,10052,7285,659,47,3483,290,118,32,19,90213.0,49693.0,15182.0,270.4723178195811,2497.9552567296832,55.131660203066424,7.9076980980182245,87,19.340234742289738,3808,0.47929332643829237,0.0122739198254367,12625.919883930852,0.44915921208694976,4.942102489790542,0.06551724137931035,0.06555909271786708
2023-07-31,SaasCompany1,North,Startup,210016,76706,38353,57529,0.5395715999443035,255.46455977271995,2.249739405868954,0.0408834181533666,10203,4216,1041,29,3104,225,101,29,5,55476.0,48589.0,21024.0,134.82500305543718,1737.432455733771,33.93972458223629,9.486171701548137,97,41.94585493418443,3397,0.7940259356989787,0.014601112186677655,11351.285384372728,0.12414377388420218,1.6386986301369864,0.022222222222222223,0.10202881505439576
2023-07-31,SaasCompany1,South,Enterprise,192029,72421,36210,54315,0.3525744959012849,239.62861124945215,4.091705902692134,0.03959397477085418,10836,2890,1953,23,2766,266,147,39,17,75753.0,53334.0,26417.0,159.70990400028347,2136.6609796551984,31.179842112228517,8.100343727630205,70,4.709371252300979,4483,0.754951481380436,0.03698808112490264,14812.564815620764,0.29594867529998814,1.867585267062876,0.06390977443609022,0.18023255813953487
2023-07-31,SaasCompany1,South,SMB,152150,63959,31979,47969,0.3443635275216735,161.14986018162833,5.53476788879223,0.03552173558833991,5496,7957,1204,38,4351,276,134,37,23,90379.0,57732.0,21137.0,283.7342286111932,2307.176664320743,68.53481519569803,8.216318489036185,159,8.938040944012144,2670,0.7748356033293986,0.041485132822463064,8124.163459826623,0.361223293021609,3.2758669631451958,0.08333333333333333,0.2190684133915575
2023-07-31,SaasCompany1,South,Startup,198418,82609,41304,61957,0.3706673106742605,127.66688529119266,2.7992218783249188,0.03586536240498358,11246,7691,1922,23,4776,194,109,47,20,62939.0,39274.0,28511.0,210.14012686681636,1319.9997522676,74.49613002115743,9.320782323344787,86,7.518406212872396,1215,0.656252363494183,0.02975609705308769,7408.633371502633,0.3759989831424077,1.2075339342709832,0.10309278350515463,0.170905210741597
2023-07-31,SaasCompany1,East,Enterprise,158039,61072,30536,45804,0.4626040215615884,221.22801101145117,5.089890730242839,0.03864094407503429,8141,3273,536,41,3884,248,129,25,11,131955.0,50027.0,25920.0,197.72912146182864,2055.7572290937906,60.84792549383687,8.271316257988902,53,9.7101740116059,2308,0.5016212431534265,0.045574724895709594,13120.883562511714,0.6208783297336213,4.090856481481482,0.04435483870967742,0.06583957744748803
2023-07-31,SaasCompany1,East,SMB,172080,64523,32261,48392,0.39448064235391195,133.31986930675643,3.9588705466104814,0.03982351283552264,14825,6186,1258,24,4612,234,87,23,14,77128.0,51333.0,16290.0,115.527316240495,1769.020902582032,43.991665817708785,7.747205897132711,168,29.492812079551385,4205,0.7546120354307707,0.03003911273428536,10570.942689331121,0.3344440410745773,3.734683855125844,0.05982905982905983,0.0848566610455312
2023-07-31,SaasCompany1,East,Startup,158248,65293,32646,48969,0.3152598929815093,129.20554145985966,5.418415800174014,0.0361908917425891,10938,3668,1988,47,4844,215,82,49,15,71685.0,59178.0,29236.0,261.14101686396646,1029.6716947609978,41.81901488974634,8.018886508081987,61,8.338763343343452,3627,0.6182477830902178,0.025853349117034984,6612.737477397223,0.17447164678803098,1.4519428102339582,0.06976744186046512,0.18175169135125252
2023-07-31,SaasCompany1,West,Enterprise,185708,68719,34359,51539,0.31098247038250665,203.872251622717,3.226087203736448,0.04035322193028519,12564,6061,878,27,1077,203,85,52,22,75328.0,63553.0,23420.0,206.69804975841282,1784.3270070132016,75.54422709300536,7.3339396627481115,50,10.773074342380337,1835,0.7062278968672793,0.04976746957919253,9360.313372725239,0.15631637638062873,2.216396242527754,0.10837438423645321,0.06988220312002547
2023-07-31,SaasCompany1,West,SMB,188701,75522,37761,56641,0.30283919698602874,260.09884395439656,5.188776515439377,0.03731009387384463,11364,6928,1477,22,3947,261,123,54,13,71076.0,36562.0,27579.0,163.64649625732787,2393.2037679082837,62.310245764741154,8.14703683207641,116,42.72658861561886,4938,0.5427418107929074,0.04194073962762827,5796.609250930994,0.4855928864877033,1.577178287827695,0.04980842911877394,0.12997184090109115
2023-07-31,SaasCompany1,West,Startup,182454,68315,34157,51236,0.4753097465102113,155.708286221965,4.587431956221211,0.03988052229095182,14140,2914,1596,37,3206,259,105,47,22,120463.0,49207.0,20629.0,101.56248607195437,2929.483601922456,42.996874560846265,9.33486392804473,69,28.673753603029752,1852,0.4951560423869998,0.02210563044269028,14026.392818131742,0.59151772743498,4.839497794367153,0.08494208494208494,0.11287128712871287
2023-08-31,SaasCompany1,North,Enterprise,149131,64087,32043,48065,0.4230297586422819,213.60408802430487,2.001841535144128,0.03192103966363333,11159,3126,1252,39,3463,104,146,25,8,78936.0,44946.0,17814.0,279.7012486427561,1651.9493045487225,57.97803949450905,8.573596287500816,75,3.8470739558398623,4191,0.5358347870459155,0.04244453021927292,11729.943806434312,0.4306020066889632,3.4311215897608625,0.07692307692307693,0.11219643337216596
2023-08-31,SaasCompany1,North,SMB,173601,70467,35233,52850,0.49800679083907395,130.55941102432345,2.3493735596026055,0.03379448854907578,7827,3662,1883,39,3009,177,137,20,21,125850.0,57456.0,26352.0,106.90036925198349,2235.698758497091,59.07743800022856,8.86228150371585,185,7.8242440028962355,4430,0.7135745756783126,0.010638202173233817,5858.941844553107,0.5434564958283671,3.775728597449909,0.11864406779661017,0.24057748818193433
2023-08-31,SaasCompany1,North,Startup,146493,55646,27823,41734,0.39156109099226427,166.345243849992,2.4538754170508184,0.03611288766255649,9033,5343,1812,34,2037,240,144,23,12,70233.0,63471.0,16962.0,108.02923763182004,1328.221175890807,59.315095467922674,7.893274361366857,189,6.758190402992965,2877,0.6847135206101858,0.044097936181081196,10846.380117956443,0.09627952671820939,3.1406084188185357,0.05,0.20059780803719696
2023-08-31,SaasCompany1,South,Enterprise,146855,60396,30198,45297,0.5946381058817752,284.48689296439625,4.578359327904732,0.03335481601570299,8566,5664,1711,27,1282,131,142,59,9,78678.0,63144.0,10747.0,241.8276982292587,2521.5515765074297,45.72661771673175,8.212154850576056,51,45.081219497745444,4025,0.6876877087572547,0.03523266472247193,10597.807923791577,0.1974376572866621,6.320926770261468,0.06870229007633588,0.1997431706747607
2023-08-31,SaasCompany1,South,SMB,139611,57141,28570,42856,0.3073473242879345,126.33312517784097,3.8579872214225603,0.033516010329259265,14039,7313,1195,48,3857,107,113,32,17,130888.0,73984.0,26395.0,135.74069773078685,2670.2836354177225,54.56014496849956,9.134596158316437,123,44.622004142371345,2702,0.41782335804883153,0.02747778591712323,12336.61826627025,0.4347533769329503,3.958817957946581,0.1588785046728972,0.08512002279364628
2023-08-31,SaasCompany1,South,Startup,158432,62555,31277,46916,0.5284095778515244,138.99463121632252,3.704280738244781,0.034742630139583994,11882,3697,878,42,1235,204,149,34,17,63369.0,85343.0,28946.0,190.53570593728176,1446.5519660406687,52.35406280141584,8.499302779941166,92,23.506733510126196,2962,0.5937675132232845,0.01048569844253267,5838.102235166176,-0.3467626126339377,1.1892143992261452,0.08333333333333333,0.07389328395892947
2023-08-31,SaasCompany1,East,Enterprise,152276,62582,31291,46936,0.5566162178473717,163.08321105772643,5.00791449055562,0.03337828256116408,5336,2098,1396,36,3377,231,132,55,20,137243.0,56615.0,29230.0,283.7819798846537,2607.0595786420026,50.098264531595774,7.6227081012725115,139,25.084523669112624,4233,0.4140393377721193,0.015229477424387539,5088.689628949793,0.5874835146419125,3.6952788231269245,0.08658008658008658,0.2616191904047976
2023-08-31,SaasCompany1,East,SMB,169612,73303,36651,54977,0.3730239264145686,138.91654266257171,3.889192192873302,0.03174042169036384,12757,6971,897,41,1806,207,83,40,11,117864.0,58183.0,22857.0,169.754400295488,1971.3576502898898,42.60334955788235,9.005045365625158,85,34.0312748421829,3183,0.5169648115668929,0.02081912254530687,10402.227538767278,0.5063547817823932,4.156582228638929,0.05314009661835749,0.07031433722662069
2023-08-31,SaasCompany1,East,Startup,192041,78966,39483,59224,0.44436953258465095,178.19368925347106,2.385437081289222,0.033360817141829216,14839,6615,1660,27,4922,146,142,26,9,97065.0,30985.0,14914.0,157.14931906438915,2201.4157033600504,55.34281400873614,8.195589804564943,119,40.71277379553675,1362,0.658003335896389,0.017701091301035435,13879.944030082741,0.6807809200020605,5.508314335523669,0.06164383561643835,0.11186737650785093
2023-08-31,SaasCompany1,West,Enterprise,140619,60606,30303,45455,0.4666159529048396,289.6358866242995,3.4098468119874075,0.03182761915081133,11129,5717,1213,40,1236,169,90,55,15,123098.0,60321.0,20596.0,149.4147365251241,2578.2135027094455,73.67777346311462,8.611301672714657,195,39.014833556463365,3091,0.46643850184979757,0.03745421822238267,12176.006700800937,0.5099757916456806,4.976791610021364,0.08875739644970414,0.10899451882469224
2023-08-31,SaasCompany1,West,SMB,177674,73927,36963,55445,0.5631116977164019,209.7647205730592,4.2199830347189415,0.032968718800023424,12523,4641,1521,24,2980,139,126,34,17,78734.0,44025.0,21438.0,147.64692067979232,1173.2588978824328,73.63241706008984,7.872685887620106,131,33.8486274596314,1526,0.4240250099035191,0.028777714429096893,9888.56327189679,0.4408387735920949,2.672637372889262,0.1223021582733813,0.12145652000319412
2023-08-31,SaasCompany1,West,Startup,181124,66520,33260,49890,0.4062793699698011,251.1675698386735,5.4476670029483145,0.03735115406304914,11794,3581,1177,30,4204,127,144,58,17,137946.0,71811.0,26843.0,186.72591671997358,1111.0833341029256,45.121267912807454,8.56338434073069,62,32.75312807524829,3351,0.5925116023848815,0.017235834561862565,9069.618458485977,0.47942673219955634,4.138993406102149,0.13385826771653545,0.09979650669832119
2023-09-30,SaasCompany1,North,Enterprise,188498,71966,35983,53975,0.34236762514040414,138.30623505796697,2.747788280357242,0.03476565312887756,7965,6765,887,49,1146,211,115,34,15,142414.0,89196.0,22587.0,106.59880481001511,2377.5492346473907,36.53259399882513,7.1332034783813505,62,27.392601163194556,2126,0.41753550164729664,0.04354735843395888,13527.955114466393,0.37368517140168805,5.305131270199673,0.07109004739336493,0.11136220966729442
2023-09-30,SaasCompany1,North,SMB,182713,76525,38262,57393,0.34284039859252474,174.80146423228027,5.317744241330946,0.03169129575296557,14089,2613,590,28,1732,163,100,23,21,69049.0,68529.0,11799.0,293.20022372259234,1704.2349887532168,44.82904299113975,7.580684796142332,100,46.14719913690625,2886,0.6239684583090869,0.04387747306728005,8626.701309794738,0.0075308838650813194,4.852106110687346,0.12883435582822086,0.0418766413514089
2023-09-30,SaasCompany1,North,Startup,146123,56638,28319,42478,0.5520979599670882,165.32371282751856,4.321892891618042,0.03424404710076802,6115,6287,1707,42,4702,272,143,20,9,77199.0,68599.0,15984.0,117.94697349565286,1630.3266670677167,41.837464480950736,8.656440845492735,74,46.640267343216784,1150,0.5505559051508144,0.014760847997836097,13659.869524737493,0.11140040674101996,3.8297672672672673,0.03308823529411765,0.27914963205233034
2023-09-30,SaasCompany1,South,Enterprise,168871,66889,33444,50166,0.4111481901680126,200.81920942320647,4.896931415609783,0.033510083545345216,10230,2530,1618,20,3528,179,117,22,22,83912.0,88489.0,27479.0,269.07587730834587,2498.9061358242357,63.815965722998314,8.917032287773022,175,39.795990261643375,2308,0.41070609354372767,0.024976688049803734,5546.306261174516,-0.05454523786824292,2.053677353615488,0.12290502793296089,0.1581622678396872
2023-09-30,SaasCompany1,South,SMB,150467,56548,28274,42411,0.3383408795566943,209.96403377120157,5.115990284143097,0.03531801478690924,6620,6600,1387,38,2983,216,93,52,24,57749.0,33654.0,22420.0,266.4746891318674,2555.391384886665,32.91556619227411,7.628173210702454,184,30.469734714957877,2269,0.6664491004548045,0.0385852695198558,8720.669498801914,0.4172366621067031,1.5757805530776092,0.1111111111111111,0.2095166163141994
2023-09-30,SaasCompany1,South,Startup,154374,59521,29760,44640,0.44760385968944794,202.82875329856154,5.931513652530305,0.03442531147111066,14262,6773,1261,24,4126,279,109,21,17,137297.0,87625.0,25612.0,186.98653401976995,1187.26869635097,39.068717411538195,8.566312082389686,189,41.273637143450784,3663,0.7491142064659234,0.044741761945821606,5789.868150593975,0.361785035361297,4.360651257223177,0.06093189964157706,0.08841677184125649
2023-09-30,SaasCompany1,East,Enterprise,186985,71947,35973,53960,0.4209176555596141,278.03149733956013,4.323281123921856,0.034496021653470044,11945,2612,999,43,1444,104,108,46,23,139302.0,52547.0,22372.0,197.76420064780086,2923.5996083245263,72.4304374946923,9.156530659376658,186,31.50107625712033,4850,0.7847671166246794,0.023921489828708977,14940.617826722415,0.62278359248252,5.226622563919185,0.22115384615384615,0.08363331938049393
2023-09-30,SaasCompany1,East,SMB,146396,53626,26813,40219,0.3364911341204902,191.63420481808478,4.920803380143877,0.036234831221367336,10266,3051,1603,22,1409,175,54,41,8,79535.0,64694.0,24246.0,299.3270607458419,2697.3465914486887,65.05347159856552,7.873151669555185,95,41.43428436013301,4342,0.6912454450782479,0.03168717293115915,5486.988809796813,0.18659709561828125,2.280334900602161,0.045714285714285714,0.1561465030196766
2023-09-30,SaasCompany1,East,Startup,174486,64764,32382,48573,0.4059002918446852,144.3812604010168,5.552347961764097,0.035760172969403654,11276,4340,659,39,2176,211,127,22,10,77114.0,78370.0,21297.0,293.8839899519677,2525.2281925376537,62.691227076324104,7.851187140853192,198,14.222174564199628,2963,0.5373745909138969,0.047449003215951455,14586.988977729745,-0.016287574240734497,2.6208855707376624,0.04739336492890995,0.058442710180915215
2023-09-30,SaasCompany1,West,Enterprise,183930,67943,33971,50957,0.5884067760739929,240.31030255757872,4.0511436315922,0.035931834795290815,11321,7572,1919,27,3474,220,115,55,6,138753.0,36066.0,19136.0,257.2400567482436,1521.3454460695439,48.02450079710055,9.01831870588147,50,27.031165978936503,4885,0.4589077850903612,0.032671617853160105,6304.948832309547,0.7400704849624873,6.2508883779264215,0.02727272727272727,0.16950799399346347
2023-09-30,SaasCompany1,West,SMB,148455,60329,30164,45247,0.49860378450585113,240.67180332301655,5.028737049830234,0.03266172701411011,9714,5767,1471,37,1018,230,77,30,14,80946.0,68871.0,14863.0,228.1255537542168,1856.3533716441161,31.61307127596358,8.387432789277089,53,11.054457715332395,2813,0.6303511405225088,0.018618616189883794,8130.536538938811,0.14917352308946705,4.4461414250151385,0.06086956521739131,0.1514309244389541
2023-09-30,SaasCompany1,West,Startup,143950,56557,28278,42417,0.5112229143865543,257.2808386157326,4.587358049372723,0.03378301432516267,7058,6772,1396,26,2806,274,65,33,15,130528.0,39295.0,12797.0,197.33232733451274,2657.633948731813,42.82701481847666,8.778438929067987,123,24.714307735649843,2240,0.7265202895195387,0.035155904071110126,13116.873421717475,0.6989534812454032,9.199890599359225,0.05474452554744526,0.1977897421365826
2023-10-31,SaasCompany1,North,Enterprise,143353,61917,30958,46437,0.5932988339594472,152.04570006562574,3.6666764326494605,0.031759938706418855,8310,6457,520,38,3089,157,143,56,20,57783.0,38301.0,10020.0,127.59809338570822,2784.4066732428755,36.204912380847006,7.060979894478793,94,31.990867608411655,3533,0.730222169233276,0.026551391045026136,8287.486650872444,0.33715798764342453,4.766766467065868,0.12738853503184713,0.06257521058965103
2023-10-31,SaasCompany1,North,SMB,151490,66469,33234,49852,0.529181681306754,186.55956809280548,4.655792211706137,0.031263757802370604,11117,5823,1328,38,4965,228,134,54,24,135415.0,37344.0,10188.0,171.18263638417642,2283.6415442991756,74.4437219299898,8.415630588932451,51,15.885674226224086,3751,0.5805797947522653,0.049075213514085066,10774.57154478681,0.7242255289295868,12.29161758932077,0.10526315789473684,0.11945668795538365
2023-10-31,SaasCompany1,North,Startup,150641,63668,31834,47751,0.4533703123145596,229.41656002335253,5.6049962827941116,0.03245670407162499,5431,4017,1136,34,3304,125,131,46,12,105883.0,44202.0,19744.0,226.90629854587598,1545.7895106178066,58.26124087277164,9.485804083577673,76,24.523173165807528,3982,0.46199644690419706,0.01620414108729009,13444.35209880138,0.5825392178158911,4.36279376012966,0.096,0.20916958202909225
2023-10-31,SaasCompany1,South,Enterprise,159091,64804,32402,48603,0.39092701336250035,236.59060160226073,2.11217920266159,0.033676085686771974,9550,2875,793,33,3616,138,53,56,9,86748.0,41965.0,14240.0,244.9025526173469,1944.2802020122585,35.83424426730636,8.084364879444003,170,23.647478062318456,4151,0.7127133158144495,0.02021033650132191,7565.19974822386,0.5162424493936459,5.09185393258427,0.06521739130434782,0.08303664921465968
2023-10-31,SaasCompany1,South,SMB,177354,77427,38713,58070,0.4352654898205186,205.05956133141297,4.406617585730277,0.03142184671183568,8385,3802,1505,35,4851,218,126,47,23,61513.0,62501.0,27625.0,243.01783049885603,1944.7529344831287,36.33225290814951,9.300709767657406,56,30.644692643196592,1639,0.5858869981023862,0.013089353720418875,11698.45082366782,-0.016061645505828035,1.2267149321266968,0.10550458715596331,0.1794871794871795
2023-10-31,SaasCompany1,South,Startup,157421,65958,32979,49468,0.5655516926010223,221.48565209855337,2.1630814303237287,0.032739721348286094,9768,2185,781,34,1867,103,149,45,16,57867.0,89896.0,23057.0,206.10904586034562,2419.340826607714,42.26849805698082,7.739345165771736,146,34.411631677117285,1972,0.43516324296101355,0.035228224111140335,10790.381589198734,-0.5534933554530216,1.5097367393850023,0.1553398058252427,0.07995495495495496
2023-10-31,SaasCompany1,East,Enterprise,162926,61884,30942,46413,0.38796190595003954,175.4620187458732,3.0114880861391753,0.03611516339902154,10123,2577,1024,49,1953,195,146,53,13,97411.0,54663.0,26541.0,146.39528366466197,1618.4095663836158,61.56589903900155,9.405201930359684,170,30.34147726726118,1478,0.46509271811050595,0.03141736379923141,12756.061342443627,0.43884160926384086,2.6702083568818056,0.06666666666666667,0.10115578385853996
2023-10-31,SaasCompany1,East,SMB,188848,71587,35793,53690,0.5340389883259504,123.57780565204695,2.1843099383583424,0.03618720623514315,8502,3026,1558,49,3767,206,120,45,10,134120.0,84497.0,10624.0,274.6796563356578,1526.4114377285312,33.54334348717734,9.416794478224418,83,44.586505055381984,3256,0.40663263448489567,0.024387687691864928,8799.33010406676,0.3699895615866388,11.624246987951807,0.04854368932038835,0.18325099976476122
2023-10-31,SaasCompany1,East,Startup,156437,59506,29753,44629,0.4467166725778349,225.11969210393772,4.580205519666129,0.03606266080540259,7985,6597,798,26,3771,144,69,33,9,100995.0,36230.0,17233.0,158.08330558815962,1809.770304295676,65.70620881685053,7.755882012690337,95,46.2365693937671,2946,0.5753199771384832,0.02155692132223659,8226.975396118127,0.6412693697707808,4.860558231300412,0.0625,0.09993738259236068
2023-10-31,SaasCompany1,West,Enterprise,194806,73434,36717,55076,0.5207702493404318,203.87451800579646,2.629234008257997,0.03639015203735912,7581,3206,983,29,4219,177,128,20,22,107812.0,53854.0,29702.0,164.54928151773416,2290.7238417431818,63.400121328234356,8.402684409644316,187,40.35774334433013,4477,0.45110714074334957,0.0186941558414172,12914.97051996582,0.5004823210774311,2.6297892397818328,0.12429378531073447,0.12966627094050917
2023-10-31,SaasCompany1,West,SMB,168318,66325,33162,49744,0.49630842796345487,138.05993631557672,4.850531193649221,0.03481250758833037,13940,2351,1129,41,3148,120,117,23,21,101574.0,74725.0,16043.0,293.8674580518692,1198.8306555825263,55.105457491336665,8.124654915678644,183,34.98265802083709,1032,0.684151175774308,0.018895516882634605,14786.562426811002,0.2643294543879339,5.331359471420558,0.175,0.08098995695839312
2023-10-31,SaasCompany1,West,Startup,180390,69211,34605,51908,0.41409904936899194,196.74944861935353,5.972659139644632,0.035753348138169556,11938,2847,1395,24,4226,122,149,26,8,94101.0,47480.0,25874.0,191.87773944909446,1738.8710149803437,43.44086626610236,7.0997483519037825,130,37.97222389841086,2046,0.6841426651495321,0.028144027582162875,12454.047643108759,0.49543575519920086,2.6368941794851977,0.06557377049180328,0.11685374434578656
2023-11-30,SaasCompany1,North,Enterprise,174231,76057,38028,57043,0.5048214432749782,272.5864105557281,2.9812650435638006,0.034206520527419314,7932,6861,1173,35,4559,243,68,52,7,103144.0,81813.0,18919.0,126.06821075169222,1899.0126044998708,52.31383663371311,8.578239904590138,147,11.789007514838929,4491,0.724408870571207,0.04713065714152161,14790.668315241488,0.2068079578065617,4.45187377768381,0.02880658436213992,0.1478819969742814
2023-11-30,SaasCompany1,North,SMB,183577,69052,34526,51789,0.3960405544147323,122.77910876944551,4.000874677233204,0.03969773136395593,6030,6664,1137,20,4039,248,59,32,14,96808.0,69866.0,17307.0,158.10676075524998,1517.9900049634984,53.02860037694095,9.360915304301045,165,46.567992440718726,1649,0.5517916081886904,0.02721793338041978,12352.683876655761,0.27830344599619866,4.593574854105276,0.056451612903225805,0.18855721393034827
2023-11-30,SaasCompany1,North,Startup,188350,69263,34631,51947,0.5523394897156163,264.35390789641303,2.0218741095284796,0.04060615827975631,8038,4034,1431,37,2138,220,71,37,22,123512.0,40487.0,25530.0,269.2147926888888,2636.012995666412,37.161600654167145,7.647976084836434,55,11.287004392502332,4173,0.5560436124657451,0.027256806177090163,11702.470446130035,0.6722018913142043,3.837916177046612,0.1,0.17802936053744714
2023-11-30,SaasCompany1,South,Enterprise,212996,90081,45040,67560,0.5072859994359138,132.95666521414535,3.4551478775619855,0.035307311298279326,14215,2520,1408,28,2920,277,66,57,16,81452.0,60949.0,19734.0,137.7400922270755,1055.415166199218,42.00031868862931,9.103661872247148,73,33.707689026015345,3430,0.7011357430317589,0.03116204074536328,14151.300463746535,0.251718803712616,3.127495692713084,0.05776173285198556,0.09905029897995075
2023-11-30,SaasCompany1,South,SMB,211447,81209,40604,60906,0.4889205665413988,134.00714457269322,5.07578603930134,0.03887985322647358,13865,4931,740,27,2324,106,109,41,22,149570.0,70064.0,15474.0,199.10999297676773,2571.366677415098,33.81396626391313,9.161794920690934,115,30.827597389544117,3001,0.7501387914981672,0.03137868325371,6561.855954091137,0.5315638162733168,8.665891172289001,0.20754716981132076,0.05337179949513163
2023-11-30,SaasCompany1,South,Startup,223970,87992,43996,65994,0.32899397853947077,199.14492131793963,5.9064735057141835,0.03800776971314606,11224,4066,1676,25,4374,260,125,20,18,126626.0,58154.0,28231.0,188.99097311573436,2358.313269871679,39.204581321633064,7.9419949017319205,155,2.750200948824945,2585,0.506755722716836,0.02016450393414664,12966.857917354206,0.5407420277036311,3.485352980765825,0.06923076923076923,0.14932287954383464
2023-11-30,SaasCompany1,East,Enterprise,151791,63817,31908,47863,0.5290138013766973,152.2575575121059,5.036924837091474,0.03551665524488944,10116,5019,1814,40,1574,223,89,33,19,83293.0,86686.0,14707.0,128.39160322479245,1951.4625135544711,67.72387616225785,7.7193004804507135,172,14.386887958549703,3438,0.45607925425938833,0.03703196365594716,9878.934397916255,-0.04073571608658591,4.663493574488339,0.08520179372197309,0.1793198892843021
2023-11-30,SaasCompany1,East,SMB,168277,65342,32671,49006,0.3227099625388178,263.208174416787,5.754200225424719,0.03845534109104172,14405,6118,1745,26,2990,278,132,38,12,53231.0,80539.0,23201.0,244.08397448039625,2686.0331194615624,71.9976976347974,9.096638447992067,166,45.31297853296731,3617,0.7514985505265188,0.04211513450690359,13432.271435465265,-0.5130093366647255,1.2943407611740874,0.04316546762589928,0.12113849357861854
2023-11-30,SaasCompany1,East,Startup,214272,79460,39730,59595,0.5771676578908833,141.70074203283897,3.722486304472687,0.04026609028168979,12204,3041,1179,47,2718,138,99,53,15,89452.0,84763.0,15156.0,262.70042539944546,2500.6764536954784,65.73542187383549,9.229243379405773,110,5.771562509692933,3763,0.6131658548268692,0.035012033807026686,13307.497480132728,0.05241917452935653,4.902084982845078,0.10869565217391304,0.09660766961651918
